Xi,Yi,Zi,Xj,Yj,Zj,Item,Lij,Uij,Cij
1,0,b,10,1,a,30 STAND-UP ROUNDS,0,100000000,6.11212125
13,0,b,22,1,a,24RISERS 6 X 8,0,100000000,2.519386443
12,0,b,12,1,a,30 STAND-UP ROUNDS,0,100000000,1.699023744
17,0,b,5,1,a,30 STAND-UP ROUNDS,0,100000000,9.129659218
29,0,b,36,1,a,PODIUMS,0,100000000,8.939627928
35,0,b,12,1,a,30 COCKTAIL ROUNDS,0,100000000,7.854606162
23,0,b,21,1,a,MEETING ROOM CHAIRS,0,100000000,3.25721457
5,0,b,5,1,a,6 X 18 TABLES,0,100000000,7.055062882
14,0,b,18,1,a,66 ROUND TABLES,0,100000000,5.808261244
19,0,b,5,1,a,24RISERS 6 X 8,0,100000000,3.234243274
1,0,b,15,1,a,SETS OF STAGE STEPS,0,100000000,6.84038943
24,0,b,19,1,a,30 STAND-UP ROUNDS,0,100000000,8.148543944
5,0,b,24,1,a,30 COCKTAIL ROUNDS,0,100000000,6.366006297
9,0,b,35,1,a,8 X 30 TABLES,0,100000000,8.807964802
5,0,b,16,1,a,8 X 30 TABLES,0,100000000,2.71984099
16,0,b,19,1,a,6 X 18 TABLES,0,100000000,8.585826197
28,0,b,9,1,a,PODIUMS,0,100000000,2.500671544
9,0,b,11,1,a,SETS OF STAGE STEPS,0,100000000,0.081620164
32,0,b,12,1,a,8 X 30 TABLES,0,100000000,7.345692912
36,0,b,21,1,a,30 STAND-UP ROUNDS,0,100000000,5.250058258
34,0,b,12,1,a,MEETING ROOM CHAIRS,0,100000000,8.360868827
32,0,b,17,1,a,SETS OF STAGE STEPS,0,100000000,6.587706805
6,0,b,28,1,a,PODIUMS,0,100000000,7.765747866
36,0,b,18,1,a,MEETING ROOM CHAIRS,0,100000000,5.876661336
10,0,b,21,1,a,16RISERS 6 X 8,0,100000000,5.923717537
33,0,b,34,1,a,MEETING ROOM CHAIRS,0,100000000,2.596268267
33,0,b,1,1,a,6 X 18 TABLES,0,100000000,8.653856246
9,0,b,9,1,a,30 STAND-UP ROUNDS,0,100000000,9.0187468
34,0,b,24,1,a,8 X 18 TABLES,0,100000000,4.528985157
24,0,b,7,1,a,6 X 30 TABLES,0,100000000,0.001775289
21,0,b,8,1,a,8 X 30 TABLES,0,100000000,3.65387023
16,0,b,10,1,a,30 COCKTAIL ROUNDS,0,100000000,9.784629977
36,0,b,1,1,a,30 STAND-UP ROUNDS,0,100000000,9.025082035
19,0,b,27,1,a,30 STAND-UP ROUNDS,0,100000000,3.385494763
3,0,b,1,1,a,8 X 30 TABLES,0,100000000,2.527852527
19,0,b,18,1,a,8 X 30 TABLES,0,100000000,1.305781817
7,0,b,36,1,a,16RISERS 6 X 8,0,100000000,5.665510593
32,0,b,20,1,a,PODIUMS,0,100000000,9.63756786
33,1,b,t,2,a,8 X 30 TABLES,0,1000000000,0
3,0,b,5,1,a,66 ROUND TABLES,0,100000000,0.009868913
25,0,b,17,1,a,24RISERS 6 X 8,0,100000000,8.322775231
27,0,b,29,1,a,16RISERS 6 X 8,0,100000000,5.537568656
5,0,b,9,1,a,16RISERS 6 X 8,0,100000000,7.154132679
34,0,b,31,1,a,PODIUMS,0,100000000,3.822478198
22,0,b,10,1,a,16RISERS 6 X 8,0,100000000,0.133807027
25,0,b,17,1,a,MEETING ROOM CHAIRS,0,100000000,8.322775231
36,0,b,16,1,a,6 X 30 TABLES,0,100000000,8.270919429
32,0,b,10,1,a,8 X 30 TABLES,0,100000000,5.166604761
6,0,b,11,1,a,8 X 18 TABLES,0,100000000,2.630693332
4,0,b,26,1,a,66 ROUND TABLES,0,100000000,0.004912358
14,1,b,t,2,a,8 X 18 TABLES,0,1000000000,0
24,0,b,18,1,a,30 STAND-UP ROUNDS,0,100000000,4.514763805
4,0,b,19,1,a,8 X 18 TABLES,0,100000000,1.181862054
15,0,b,8,1,a,24RISERS 6 X 8,0,100000000,2.539212929
23,1,b,t,2,a,24RISERS 6 X 8,0,1000000000,0
18,0,b,36,1,a,8 X 18 TABLES,0,100000000,4.878262442
23,0,b,20,1,a,16RISERS 6 X 8,0,100000000,3.791141855
1,0,b,6,1,a,8 X 18 TABLES,0,100000000,6.859864486
28,0,b,23,1,a,8 X 30 TABLES,0,100000000,3.423512908
29,0,b,28,1,a,30 STAND-UP ROUNDS,0,100000000,0.039112665
7,0,b,30,1,a,30 COCKTAIL ROUNDS,0,100000000,4.185084493
31,0,b,19,1,a,SETS OF STAGE STEPS,0,100000000,7.2515135
36,0,b,5,1,a,30 COCKTAIL ROUNDS,0,100000000,9.291131258
9,0,b,20,1,a,30 COCKTAIL ROUNDS,0,100000000,9.199961713
4,0,b,22,1,a,PODIUMS,0,100000000,3.725540957
23,0,b,12,1,a,30 STAND-UP ROUNDS,0,100000000,8.99054441
8,0,b,20,1,a,PODIUMS,0,100000000,4.977985026
27,0,b,23,1,a,6 X 30 TABLES,0,100000000,4.217170513
23,0,b,25,1,a,6 X 30 TABLES,0,100000000,7.815372785
8,0,b,30,1,a,30 STAND-UP ROUNDS,0,100000000,8.583608129
23,0,b,20,1,a,30 STAND-UP ROUNDS,0,100000000,3.791141855
34,0,b,16,1,a,MEETING ROOM CHAIRS,0,100000000,2.263848045
6,0,b,23,1,a,24RISERS 6 X 8,0,100000000,6.889810251
33,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,7.105649904
35,0,b,36,1,a,SETS OF STAGE STEPS,0,100000000,6.574171371
24,0,b,16,1,a,6 X 30 TABLES,0,100000000,4.407603569
9,0,b,12,1,a,6 X 18 TABLES,0,100000000,2.625129912
29,0,b,9,1,a,6 X 30 TABLES,0,100000000,3.280461228
34,0,b,4,1,a,66 ROUND TABLES,0,100000000,6.450960073
29,0,b,25,1,a,8 X 30 TABLES,0,100000000,8.543819994
16,0,b,9,1,a,PODIUMS,0,100000000,3.418785034
27,0,b,36,1,a,SETS OF STAGE STEPS,0,100000000,2.711914805
30,0,b,13,1,a,30 STAND-UP ROUNDS,0,100000000,3.833532883
23,0,b,32,1,a,6 X 30 TABLES,0,100000000,1.451543749
8,0,b,26,1,a,MEETING ROOM CHAIRS,0,100000000,2.697087696
1,0,b,8,1,a,30 COCKTAIL ROUNDS,0,100000000,1.152382716
18,0,b,31,1,a,66 ROUND TABLES,0,100000000,8.705935845
10,0,b,27,1,a,SETS OF STAGE STEPS,0,100000000,8.768732456
33,0,b,6,1,a,30 STAND-UP ROUNDS,0,100000000,4.811472879
22,0,b,3,1,a,MEETING ROOM CHAIRS,0,100000000,7.623861947
22,0,b,35,1,a,8 X 30 TABLES,0,100000000,9.453776074
2,0,b,14,1,a,6 X 18 TABLES,0,100000000,5.17684693
3,0,b,22,1,a,30 COCKTAIL ROUNDS,0,100000000,2.145838157
30,0,b,9,1,a,PODIUMS,0,100000000,5.950291191
34,0,b,22,1,a,MEETING ROOM CHAIRS,0,100000000,5.489058125
30,0,b,10,1,a,8 X 18 TABLES,0,100000000,9.502647156
24,0,b,13,1,a,66 ROUND TABLES,0,100000000,2.261042477
1,0,b,10,1,a,16RISERS 6 X 8,0,100000000,6.11212125
26,0,b,5,1,a,SETS OF STAGE STEPS,0,100000000,7.075276525
21,0,b,3,1,a,PODIUMS,0,100000000,6.564323359
8,0,b,13,1,a,24RISERS 6 X 8,0,100000000,8.400285251
7,0,b,17,1,a,24RISERS 6 X 8,0,100000000,7.218703325
15,0,b,14,1,a,8 X 30 TABLES,0,100000000,0.922120392
30,0,b,29,1,a,6 X 30 TABLES,0,100000000,7.341554896
20,0,b,36,1,a,24RISERS 6 X 8,0,100000000,8.272868853
19,0,b,24,1,a,SETS OF STAGE STEPS,0,100000000,8.236111186
31,0,b,22,1,a,6 X 18 TABLES,0,100000000,8.170052922
5,0,b,4,1,a,8 X 30 TABLES,0,100000000,9.200902252
22,0,b,32,1,a,6 X 18 TABLES,0,100000000,7.619484831
36,0,b,9,1,a,6 X 30 TABLES,0,100000000,7.143555404
21,0,b,22,1,a,SETS OF STAGE STEPS,0,100000000,8.251310487
11,0,b,35,1,a,24RISERS 6 X 8,0,100000000,8.686746399
13,0,b,25,1,a,24RISERS 6 X 8,0,100000000,8.207130862
32,0,b,5,1,a,16RISERS 6 X 8,0,100000000,6.023947221
22,0,b,19,1,a,66 ROUND TABLES,0,100000000,2.866211996
8,0,b,25,1,a,30 COCKTAIL ROUNDS,0,100000000,1.240612807
10,0,b,14,1,a,SETS OF STAGE STEPS,0,100000000,0.237633465
35,0,b,1,1,a,6 X 30 TABLES,0,100000000,4.348859463
4,0,b,2,1,a,SETS OF STAGE STEPS,0,100000000,7.199911559
4,0,b,22,1,a,6 X 18 TABLES,0,100000000,3.725540957
30,0,b,18,1,a,30 STAND-UP ROUNDS,0,100000000,4.310984836
6,0,b,19,1,a,30 STAND-UP ROUNDS,0,100000000,4.914732275
31,0,b,14,1,a,8 X 18 TABLES,0,100000000,2.703910257
14,0,b,6,1,a,8 X 30 TABLES,0,100000000,4.283976218
12,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,3.484441922
33,0,b,19,1,a,8 X 18 TABLES,0,100000000,2.656496983
6,0,b,10,1,a,PODIUMS,0,100000000,0.98121647
17,0,b,24,1,a,8 X 18 TABLES,0,100000000,7.675887062
28,0,b,32,1,a,30 STAND-UP ROUNDS,0,100000000,2.858603444
1,0,b,15,1,a,30 STAND-UP ROUNDS,0,100000000,6.84038943
2,0,b,26,1,a,8 X 18 TABLES,0,100000000,4.203051116
1,0,b,32,1,a,6 X 18 TABLES,0,100000000,6.448724335
17,0,b,6,1,a,30 COCKTAIL ROUNDS,0,100000000,8.213831117
22,0,b,20,1,a,SETS OF STAGE STEPS,0,100000000,4.797040452
36,0,b,6,1,a,66 ROUND TABLES,0,100000000,0.188140325
36,0,b,22,1,a,MEETING ROOM CHAIRS,0,100000000,9.579310353
19,0,b,14,1,a,30 COCKTAIL ROUNDS,0,100000000,5.784523593
22,0,b,14,1,a,SETS OF STAGE STEPS,0,100000000,2.466298299
3,0,b,19,1,a,MEETING ROOM CHAIRS,0,100000000,8.780417775
9,0,b,5,1,a,66 ROUND TABLES,0,100000000,0.294297068
18,0,b,22,1,a,SETS OF STAGE STEPS,0,100000000,0.620415776
33,0,b,26,1,a,SETS OF STAGE STEPS,0,100000000,7.962704629
36,0,b,6,1,a,30 COCKTAIL ROUNDS,0,100000000,0.188140325
30,0,b,8,1,a,6 X 18 TABLES,0,100000000,3.086664093
16,0,b,17,1,a,MEETING ROOM CHAIRS,0,100000000,1.856649807
27,0,b,12,1,a,8 X 30 TABLES,0,100000000,7.119147264
22,0,b,6,1,a,MEETING ROOM CHAIRS,0,100000000,6.979803922
3,0,b,35,1,a,8 X 30 TABLES,0,100000000,0.584326806
20,0,b,7,1,a,PODIUMS,0,100000000,8.476914426
20,1,b,t,2,a,16RISERS 6 X 8,0,1000000000,0
7,0,b,29,1,a,30 STAND-UP ROUNDS,0,100000000,2.176547545
15,0,b,25,1,a,PODIUMS,0,100000000,7.068073529
4,0,b,1,1,a,6 X 18 TABLES,0,100000000,6.697999632
33,0,b,29,1,a,8 X 18 TABLES,0,100000000,6.554166402
16,0,b,3,1,a,6 X 30 TABLES,0,100000000,0.232014794
28,0,b,8,1,a,6 X 30 TABLES,0,100000000,3.968228652
18,0,b,25,1,a,MEETING ROOM CHAIRS,0,100000000,2.522337831
33,0,b,7,1,a,6 X 18 TABLES,0,100000000,8.036495322
28,1,b,t,2,a,8 X 30 TABLES,0,1000000000,0
14,0,b,14,1,a,PODIUMS,0,100000000,1.845053657
2,0,b,35,1,a,SETS OF STAGE STEPS,0,100000000,2.562781762
30,0,b,4,1,a,30 COCKTAIL ROUNDS,0,100000000,8.895943154
28,0,b,26,1,a,PODIUMS,0,100000000,7.236335093
7,0,b,27,1,a,16RISERS 6 X 8,0,100000000,6.27616608
22,0,b,34,1,a,8 X 18 TABLES,0,100000000,7.91581409
7,0,b,12,1,a,8 X 18 TABLES,0,100000000,6.666840051
8,0,b,9,1,a,SETS OF STAGE STEPS,0,100000000,2.382358037
12,0,b,35,1,a,MEETING ROOM CHAIRS,0,100000000,8.239347021
4,0,b,6,1,a,8 X 30 TABLES,0,100000000,3.337332964
33,0,b,15,1,a,16RISERS 6 X 8,0,100000000,2.390042576
20,0,b,28,1,a,16RISERS 6 X 8,0,100000000,1.575418294
24,0,b,10,1,a,6 X 18 TABLES,0,100000000,3.64173222
6,0,b,18,1,a,30 STAND-UP ROUNDS,0,100000000,9.245212489
18,0,b,3,1,a,8 X 18 TABLES,0,100000000,3.132680011
35,0,b,25,1,a,SETS OF STAGE STEPS,0,100000000,7.372448531
23,0,b,28,1,a,30 STAND-UP ROUNDS,0,100000000,0.2737603
35,0,b,29,1,a,8 X 30 TABLES,0,100000000,0.596252374
10,0,b,4,1,a,66 ROUND TABLES,0,100000000,3.047787456
32,0,b,6,1,a,24RISERS 6 X 8,0,100000000,3.797192836
26,0,b,11,1,a,MEETING ROOM CHAIRS,0,100000000,4.458758077
18,0,b,35,1,a,24RISERS 6 X 8,0,100000000,8.014223412
32,0,b,27,1,a,30 STAND-UP ROUNDS,0,100000000,4.794468121
36,0,b,36,1,a,8 X 18 TABLES,0,100000000,2.256379406
18,0,b,14,1,a,SETS OF STAGE STEPS,0,100000000,8.830761459
25,0,b,34,1,a,24RISERS 6 X 8,0,100000000,4.702265445
35,0,b,17,1,a,8 X 30 TABLES,0,100000000,1.019967219
8,0,b,33,1,a,30 STAND-UP ROUNDS,0,100000000,3.77680079
31,0,b,18,1,a,6 X 18 TABLES,0,100000000,9.786890377
36,0,b,14,1,a,66 ROUND TABLES,0,100000000,9.364260352
22,0,b,24,1,a,8 X 30 TABLES,0,100000000,2.935498894
30,0,b,33,1,a,8 X 18 TABLES,0,100000000,8.07559501
17,0,b,16,1,a,8 X 18 TABLES,0,100000000,4.112374941
7,0,b,18,1,a,6 X 30 TABLES,0,100000000,1.817870772
22,0,b,13,1,a,8 X 30 TABLES,0,100000000,3.691358642
3,0,b,6,1,a,MEETING ROOM CHAIRS,0,100000000,4.624150982
26,0,b,35,1,a,8 X 18 TABLES,0,100000000,1.011920849
7,0,b,35,1,a,30 STAND-UP ROUNDS,0,100000000,3.1781296
9,0,b,31,1,a,8 X 30 TABLES,0,100000000,8.404611776
12,0,b,5,1,a,SETS OF STAGE STEPS,0,100000000,0.476940356
35,0,b,21,1,a,30 STAND-UP ROUNDS,0,100000000,3.498194384
21,0,b,25,1,a,30 COCKTAIL ROUNDS,0,100000000,4.137498476
32,0,b,5,1,a,8 X 18 TABLES,0,100000000,6.023947221
1,0,b,25,1,a,8 X 30 TABLES,0,100000000,6.443746593
3,0,b,31,1,a,6 X 30 TABLES,0,100000000,5.016256273
21,0,b,21,1,a,8 X 18 TABLES,0,100000000,5.303790415
14,0,b,2,1,a,SETS OF STAGE STEPS,0,100000000,0.701925947
31,0,b,10,1,a,24RISERS 6 X 8,0,100000000,9.834145075
28,0,b,15,1,a,8 X 30 TABLES,0,100000000,0.565560291
36,0,b,5,1,a,6 X 18 TABLES,0,100000000,9.291131258
26,0,b,10,1,a,24RISERS 6 X 8,0,100000000,3.621911737
3,0,b,6,1,a,6 X 18 TABLES,0,100000000,4.624150982
10,0,b,2,1,a,PODIUMS,0,100000000,3.871020981
29,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,7.225027951
5,0,b,4,1,a,SETS OF STAGE STEPS,0,100000000,9.200902252
32,0,b,36,1,a,6 X 18 TABLES,0,100000000,5.420311643
6,0,b,4,1,a,SETS OF STAGE STEPS,0,100000000,3.284464818
30,0,b,4,1,a,30 STAND-UP ROUNDS,0,100000000,8.895943154
26,1,b,t,2,a,16RISERS 6 X 8,0,1000000000,0
26,0,b,12,1,a,30 STAND-UP ROUNDS,0,100000000,5.835947164
30,0,b,25,1,a,30 COCKTAIL ROUNDS,0,100000000,0.97692448
4,0,b,8,1,a,8 X 18 TABLES,0,100000000,2.217284826
16,0,b,34,1,a,8 X 18 TABLES,0,100000000,2.450559748
29,0,b,32,1,a,6 X 18 TABLES,0,100000000,2.043186653
34,0,b,25,1,a,SETS OF STAGE STEPS,0,100000000,4.596976635
1,0,b,17,1,a,16RISERS 6 X 8,0,100000000,4.148862902
27,0,b,13,1,a,30 COCKTAIL ROUNDS,0,100000000,2.991144332
31,0,b,21,1,a,8 X 18 TABLES,0,100000000,3.28710104
32,0,b,26,1,a,PODIUMS,0,100000000,1.943127787
14,0,b,7,1,a,6 X 30 TABLES,0,100000000,9.256176049
19,0,b,9,1,a,24RISERS 6 X 8,0,100000000,7.457989615
27,0,b,28,1,a,24RISERS 6 X 8,0,100000000,4.995209762
15,0,b,21,1,a,8 X 30 TABLES,0,100000000,1.660616294
12,0,b,3,1,a,PODIUMS,0,100000000,6.28333568
21,0,b,34,1,a,6 X 18 TABLES,0,100000000,8.555007702
31,0,b,12,1,a,8 X 30 TABLES,0,100000000,4.386979534
35,0,b,8,1,a,30 COCKTAIL ROUNDS,0,100000000,1.608731333
5,0,b,2,1,a,8 X 18 TABLES,0,100000000,1.19400871
30,0,b,35,1,a,66 ROUND TABLES,0,100000000,6.437956829
17,0,b,32,1,a,SETS OF STAGE STEPS,0,100000000,7.704985643
21,0,b,29,1,a,6 X 30 TABLES,0,100000000,7.261199986
35,0,b,1,1,a,16RISERS 6 X 8,0,100000000,4.348859463
20,0,b,11,1,a,30 COCKTAIL ROUNDS,0,100000000,6.753154132
6,0,b,11,1,a,30 COCKTAIL ROUNDS,0,100000000,2.630693332
29,0,b,12,1,a,30 COCKTAIL ROUNDS,0,100000000,6.293670086
14,1,b,t,2,a,30 COCKTAIL ROUNDS,0,1000000000,0
9,0,b,5,1,a,30 STAND-UP ROUNDS,0,100000000,0.294297068
28,0,b,23,1,a,30 STAND-UP ROUNDS,0,100000000,3.423512908
22,0,b,28,1,a,16RISERS 6 X 8,0,100000000,4.001766157
7,0,b,15,1,a,66 ROUND TABLES,0,100000000,0.581146185
12,0,b,17,1,a,66 ROUND TABLES,0,100000000,3.484441922
14,0,b,20,1,a,30 COCKTAIL ROUNDS,0,100000000,4.751813971
18,0,b,11,1,a,8 X 30 TABLES,0,100000000,2.376375949
11,0,b,3,1,a,6 X 30 TABLES,0,100000000,5.285394745
1,0,b,15,1,a,66 ROUND TABLES,0,100000000,6.84038943
30,0,b,6,1,a,PODIUMS,0,100000000,3.537987628
9,0,b,11,1,a,MEETING ROOM CHAIRS,0,100000000,0.081620164
4,0,b,9,1,a,24RISERS 6 X 8,0,100000000,3.256665896
4,0,b,3,1,a,PODIUMS,0,100000000,4.56526729
29,0,b,31,1,a,SETS OF STAGE STEPS,0,100000000,7.206485287
30,0,b,15,1,a,MEETING ROOM CHAIRS,0,100000000,0.794652727
34,0,b,26,1,a,16RISERS 6 X 8,0,100000000,0.351209991
27,0,b,1,1,a,30 STAND-UP ROUNDS,0,100000000,1.795964029
1,0,b,7,1,a,SETS OF STAGE STEPS,0,100000000,3.588975753
34,0,b,8,1,a,8 X 18 TABLES,0,100000000,3.060568519
7,0,b,32,1,a,SETS OF STAGE STEPS,0,100000000,2.891197982
36,0,b,14,1,a,24RISERS 6 X 8,0,100000000,9.364260352
14,0,b,20,1,a,MEETING ROOM CHAIRS,0,100000000,4.751813971
21,0,b,18,1,a,PODIUMS,0,100000000,9.259890116
11,0,b,14,1,a,MEETING ROOM CHAIRS,0,100000000,8.384318111
9,0,b,1,1,a,66 ROUND TABLES,0,100000000,2.461787768
28,1,b,t,2,a,PODIUMS,0,1000000000,0
36,0,b,30,1,a,6 X 30 TABLES,0,100000000,3.933950421
31,0,b,20,1,a,30 COCKTAIL ROUNDS,0,100000000,1.430302633
13,0,b,16,1,a,8 X 18 TABLES,0,100000000,5.915809971
10,0,b,12,1,a,PODIUMS,0,100000000,3.207324509
26,0,b,36,1,a,8 X 18 TABLES,0,100000000,0.031574116
35,0,b,27,1,a,30 COCKTAIL ROUNDS,0,100000000,7.854416119
5,0,b,1,1,a,MEETING ROOM CHAIRS,0,100000000,2.993466333
15,0,b,15,1,a,66 ROUND TABLES,0,100000000,6.946532329
23,0,b,27,1,a,30 COCKTAIL ROUNDS,0,100000000,3.090758507
31,0,b,9,1,a,30 COCKTAIL ROUNDS,0,100000000,4.605082866
33,0,b,12,1,a,MEETING ROOM CHAIRS,0,100000000,8.571048729
25,0,b,29,1,a,PODIUMS,0,100000000,0.801988059
8,0,b,8,1,a,66 ROUND TABLES,0,100000000,5.442051779
12,0,b,9,1,a,SETS OF STAGE STEPS,0,100000000,8.619583614
7,0,b,26,1,a,8 X 18 TABLES,0,100000000,6.2124019
14,0,b,10,1,a,24RISERS 6 X 8,0,100000000,2.584120321
6,0,b,7,1,a,8 X 18 TABLES,0,100000000,3.067922085
35,0,b,8,1,a,MEETING ROOM CHAIRS,0,100000000,1.608731333
8,0,b,5,1,a,SETS OF STAGE STEPS,0,100000000,9.873459804
13,0,b,19,1,a,PODIUMS,0,100000000,5.874287883
10,0,b,31,1,a,6 X 30 TABLES,0,100000000,0.633559495
34,1,b,t,2,a,SETS OF STAGE STEPS,0,1000000000,0
17,0,b,15,1,a,PODIUMS,0,100000000,1.23780841
29,0,b,13,1,a,30 STAND-UP ROUNDS,0,100000000,2.935943743
11,0,b,18,1,a,30 STAND-UP ROUNDS,0,100000000,6.806977462
13,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,5.720238404
7,0,b,10,1,a,8 X 30 TABLES,0,100000000,0.006740957
26,0,b,8,1,a,6 X 30 TABLES,0,100000000,8.156691315
31,0,b,2,1,a,8 X 18 TABLES,0,100000000,8.815103206
29,0,b,5,1,a,PODIUMS,0,100000000,2.793205089
26,0,b,22,1,a,8 X 18 TABLES,0,100000000,2.820124241
1,0,b,36,1,a,16RISERS 6 X 8,0,100000000,6.352824766
16,0,b,1,1,a,8 X 30 TABLES,0,100000000,1.91035508
13,0,b,2,1,a,66 ROUND TABLES,0,100000000,4.902920524
19,0,b,13,1,a,MEETING ROOM CHAIRS,0,100000000,4.967075018
8,0,b,22,1,a,6 X 30 TABLES,0,100000000,6.65043929
6,0,b,29,1,a,30 COCKTAIL ROUNDS,0,100000000,2.772150637
26,0,b,30,1,a,6 X 30 TABLES,0,100000000,7.902072138
36,0,b,6,1,a,PODIUMS,0,100000000,0.188140325
35,0,b,27,1,a,30 STAND-UP ROUNDS,0,100000000,7.854416119
6,0,b,24,1,a,30 COCKTAIL ROUNDS,0,100000000,5.739767305
7,0,b,26,1,a,6 X 30 TABLES,0,100000000,6.2124019
18,1,b,t,2,a,MEETING ROOM CHAIRS,0,1000000000,0
13,0,b,4,1,a,6 X 30 TABLES,0,100000000,5.152379016
8,0,b,27,1,a,66 ROUND TABLES,0,100000000,7.785865459
22,0,b,23,1,a,66 ROUND TABLES,0,100000000,2.8186307
36,0,b,34,1,a,PODIUMS,0,100000000,1.352468456
5,0,b,30,1,a,8 X 30 TABLES,0,100000000,5.167583092
2,0,b,12,1,a,6 X 30 TABLES,0,100000000,1.032870416
32,0,b,18,1,a,8 X 18 TABLES,0,100000000,4.927064908
15,0,b,25,1,a,24RISERS 6 X 8,0,100000000,7.068073529
2,0,b,11,1,a,8 X 18 TABLES,0,100000000,3.627134153
30,0,b,26,1,a,16RISERS 6 X 8,0,100000000,2.388262636
1,0,b,33,1,a,24RISERS 6 X 8,0,100000000,6.017746703
30,0,b,15,1,a,8 X 30 TABLES,0,100000000,0.794652727
36,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,3.584946837
22,0,b,9,1,a,30 COCKTAIL ROUNDS,0,100000000,3.910642358
34,0,b,23,1,a,MEETING ROOM CHAIRS,0,100000000,4.672015946
22,0,b,3,1,a,66 ROUND TABLES,0,100000000,7.623861947
28,0,b,12,1,a,8 X 18 TABLES,0,100000000,9.387317343
20,0,b,2,1,a,16RISERS 6 X 8,0,100000000,7.836434595
16,0,b,26,1,a,8 X 30 TABLES,0,100000000,2.647684344
11,0,b,18,1,a,MEETING ROOM CHAIRS,0,100000000,6.806977462
10,0,b,4,1,a,PODIUMS,0,100000000,3.047787456
23,0,b,24,1,a,30 COCKTAIL ROUNDS,0,100000000,2.191686345
13,0,b,1,1,a,16RISERS 6 X 8,0,100000000,9.443425378
20,0,b,13,1,a,30 COCKTAIL ROUNDS,0,100000000,5.235779786
3,0,b,22,1,a,6 X 30 TABLES,0,100000000,2.145838157
2,0,b,26,1,a,MEETING ROOM CHAIRS,0,100000000,4.203051116
28,0,b,31,1,a,30 STAND-UP ROUNDS,0,100000000,8.054272079
32,0,b,30,1,a,30 STAND-UP ROUNDS,0,100000000,8.832721598
4,0,b,26,1,a,30 COCKTAIL ROUNDS,0,100000000,0.004912358
19,0,b,24,1,a,66 ROUND TABLES,0,100000000,8.236111186
33,0,b,18,1,a,6 X 18 TABLES,0,100000000,3.01036745
23,0,b,1,1,a,66 ROUND TABLES,0,100000000,8.871291553
8,0,b,32,1,a,8 X 18 TABLES,0,100000000,8.850914064
24,0,b,33,1,a,MEETING ROOM CHAIRS,0,100000000,3.580876364
18,0,b,12,1,a,6 X 18 TABLES,0,100000000,7.907357069
3,0,b,11,1,a,MEETING ROOM CHAIRS,0,100000000,3.386588709
30,0,b,33,1,a,6 X 30 TABLES,0,100000000,8.07559501
24,1,b,t,2,a,66 ROUND TABLES,0,1000000000,0
23,0,b,18,1,a,PODIUMS,0,100000000,1.845298199
25,0,b,22,1,a,30 COCKTAIL ROUNDS,0,100000000,6.4520244
11,0,b,25,1,a,24RISERS 6 X 8,0,100000000,8.164396528
32,0,b,16,1,a,8 X 18 TABLES,0,100000000,8.297883189
9,0,b,8,1,a,66 ROUND TABLES,0,100000000,6.251989374
31,0,b,24,1,a,30 COCKTAIL ROUNDS,0,100000000,3.287859225
1,0,b,34,1,a,6 X 18 TABLES,0,100000000,2.935613035
12,0,b,35,1,a,30 COCKTAIL ROUNDS,0,100000000,8.239347021
32,0,b,1,1,a,66 ROUND TABLES,0,100000000,2.696943552
17,0,b,10,1,a,MEETING ROOM CHAIRS,0,100000000,0.8240541
12,0,b,9,1,a,8 X 30 TABLES,0,100000000,8.619583614
12,0,b,6,1,a,8 X 30 TABLES,0,100000000,8.281681006
29,0,b,19,1,a,6 X 30 TABLES,0,100000000,3.058034732
35,0,b,20,1,a,SETS OF STAGE STEPS,0,100000000,6.010155147
26,0,b,13,1,a,66 ROUND TABLES,0,100000000,6.632404973
9,0,b,29,1,a,MEETING ROOM CHAIRS,0,100000000,2.430440608
17,0,b,3,1,a,MEETING ROOM CHAIRS,0,100000000,5.596411277
35,0,b,11,1,a,PODIUMS,0,100000000,4.758909893
13,0,b,28,1,a,PODIUMS,0,100000000,3.528303288
14,0,b,30,1,a,6 X 18 TABLES,0,100000000,5.439092421
7,0,b,17,1,a,PODIUMS,0,100000000,7.218703325
35,0,b,12,1,a,30 STAND-UP ROUNDS,0,100000000,7.854606162
17,0,b,30,1,a,PODIUMS,0,100000000,4.743615945
18,0,b,17,1,a,6 X 18 TABLES,0,100000000,3.822739677
25,0,b,35,1,a,6 X 18 TABLES,0,100000000,8.062767227
31,0,b,29,1,a,6 X 30 TABLES,0,100000000,4.62746577
7,0,b,23,1,a,MEETING ROOM CHAIRS,0,100000000,9.344249709
27,0,b,29,1,a,PODIUMS,0,100000000,5.537568656
1,0,b,30,1,a,66 ROUND TABLES,0,100000000,7.483734053
1,0,b,18,1,a,MEETING ROOM CHAIRS,0,100000000,6.11120585
3,0,b,18,1,a,24RISERS 6 X 8,0,100000000,6.036766112
22,0,b,10,1,a,SETS OF STAGE STEPS,0,100000000,0.133807027
14,0,b,33,1,a,6 X 30 TABLES,0,100000000,6.108903723
